,index,time_s,well,rtdp_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_rtdp_fluor,expected_blanked_rtdp_fluor,estimated_true_rtdp_fluor,F0_F_ratio,F_F0_ratio,u_blanked_rtdp_fluor,u_expected_blanked_rtdp_fluor,u_estimated_true_rtdp_fluor,u_F0_F_ratio,u_F_F0_ratio
1077,309,74.694,G6,3881,154.7029703,64,25 mM HEPES pH 7,ACETATE,3,3,12/7/21,3880.0,3901.634900990099,3880.990099009901,1.005574582886882,0.9944563208122484,0.0,121.10761568730847,0.0,0.031205340028619202,0.030860314254827076
1078,310,149.377,G6,3885,154.7029703,64,25 mM HEPES pH 7,ACETATE,3,3,12/7/21,3884.0,3901.634900990099,3884.990099009901,1.0045392396224107,0.9954812719669199,0.0,121.10761568730847,0.0,0.031173210896515036,0.03089212089536728
1079,311,224.066,G6,3877,154.7029703,64,25 mM HEPES pH 7,ACETATE,3,3,12/7/21,3876.0,3902.625,3876.0,1.0068691950464397,0.9931776688767175,0.0,121.10761568730847,0.0,0.031245514883206517,0.030820634683460087
1081,313,74.694,G7,3560,7.735148515,64,25 mM HEPES pH 7,GLUTAMATE,1,3,12/7/21,3559.0,3901.634900990099,3559.990099009901,1.0962460263823184,0.9122039906498577,0.0,121.10761568730847,0.0,0.03401908778369657,0.028307831351475507
1082,314,149.377,G7,3567,7.735148515,64,25 mM HEPES pH 7,GLUTAMATE,1,3,12/7/21,3566.0,3901.634900990099,3566.990099009901,1.094094710574964,0.9139976551705329,0.0,121.10761568730847,0.0,0.03395232740369104,0.028363492972420867
1083,315,224.066,G7,3547,7.735148515,64,25 mM HEPES pH 7,GLUTAMATE,1,3,12/7/21,3546.0,3902.625,3546.0,1.1005710659898478,0.9086191986163159,0.0,121.10761568730847,0.0,0.034153303916330646,0.02819658683889305
1085,317,74.694,G8,3823,7.735148515,64,25 mM HEPES pH 7,GLUTAMATE,2,3,12/7/21,3822.0,3901.634900990099,3822.990099009901,1.0208305276570617,0.9795945290695112,0.0,121.10761568730847,0.0,0.031678767810221005,0.03039911796699408
1086,318,149.377,G8,3817,7.735148515,64,25 mM HEPES pH 7,GLUTAMATE,2,3,12/7/21,3816.0,3901.634900990099,3816.990099009901,1.0224351907573226,0.9780571023375039,0.0,121.10761568730847,0.0,0.03172856427338465,0.03035140800618377
1087,319,224.066,G8,3817,7.735148515,64,25 mM HEPES pH 7,GLUTAMATE,2,3,12/7/21,3816.0,3902.625,3816.0,1.0227004716981132,0.9778034015566446,0.0,121.10761568730847,0.0,0.031736796563760085,0.03034353507535699
1089,321,74.694,G9,3651,7.735148515,64,25 mM HEPES pH 7,GLUTAMATE,3,3,12/7/21,3650.0,3901.634900990099,3650.990099009901,1.068922372881356,0.9355216294186351,0.0,121.10761568730847,0.0,0.033171170669608556,0.029031432423765203
1090,322,149.377,G9,3630,7.735148515,64,25 mM HEPES pH 7,GLUTAMATE,3,3,12/7/21,3629.0,3901.634900990099,3629.990099009901,1.0751062381862864,0.9301406358566096,0.0,121.10761568730847,0.0,0.033363070527476425,0.028864447560929117
1091,323,224.066,G9,3636,7.735148515,64,25 mM HEPES pH 7,GLUTAMATE,3,3,12/7/21,3635.0,3901.634900990099,3635.990099009901,1.073332130652035,0.9316780625886169,0.0,121.10761568730847,0.0,0.03330801580573245,0.028912157521739427
1093,325,74.694,G10,3908,7.735148515,64,25 mM HEPES pH 7,4-AMINO-SAL,1,3,12/7/21,3907.0,3902.625,3907.0,0.9988802149987203,1.001121040325422,0.0,121.10761568730847,0.0,0.03099759807712016,0.031067136147646685
1094,326,149.377,G10,3900,7.735148515,64,25 mM HEPES pH 7,4-AMINO-SAL,1,3,12/7/21,3899.0,3901.634900990099,3899.990099009901,1.000675617353687,0.9993248387969382,0.0,121.10761568730847,0.0,0.031053313627143392,0.03101139579739306
1095,327,224.066,G10,3915,7.735148515,64,25 mM HEPES pH 7,4-AMINO-SAL,1,3,12/7/21,3914.0,3901.634900990099,3914.990099009901,0.9968416014607475,1.0031684056269565,0.0,121.10761568730847,0.0,0.030934335113117276,0.031130670699418828
1097,329,74.694,G11,3742,7.735148515,64,25 mM HEPES pH 7,4-AMINO-SAL,2,3,12/7/21,3741.0,3901.634900990099,3741.990099009901,1.0429276659584432,0.9588392681874125,0.0,121.10761568730847,0.0,0.03236449388771834,0.0297550334960549
1098,330,149.377,G11,3727,7.735148515,64,25 mM HEPES pH 7,4-AMINO-SAL,2,3,12/7/21,3726.0,3902.625,3726.0,1.0474033816425121,0.954742000576535,0.0,121.10761568730847,0.0,0.03250338585273979,0.029627885663202343
1099,331,224.066,G11,3733,7.735148515,64,25 mM HEPES pH 7,4-AMINO-SAL,2,3,12/7/21,3732.0,3902.625,3732.0,1.0457194533762058,0.9562794273085423,0.0,121.10761568730847,0.0,0.032451129605388124,0.029675595624012653
1101,333,74.694,G12,4181,7.735148515,64,25 mM HEPES pH 7,4-AMINO-SAL,3,3,12/7/21,4180.0,3901.634900990099,4180.990099009901,0.9334212489343563,1.0713276574126136,0.0,121.10761568730847,0.0,0.028966252686412224,0.03324581229534256
1102,334,149.377,G12,4182,7.735148515,64,25 mM HEPES pH 7,4-AMINO-SAL,3,3,12/7/21,4181.0,3902.625,4181.0,0.933419038507534,1.071330194420422,0.0,121.10761568730847,0.0,0.02896618409167866,0.03324589102465084
1103,335,224.066,G12,4153,7.735148515,64,25 mM HEPES pH 7,4-AMINO-SAL,3,3,12/7/21,4152.0,3902.625,4152.0,0.9399385838150289,1.0638992985490536,0.0,121.10761568730847,0.0,0.029168500888080075,0.033015292880734334
1105,337,74.694,H1,3907,77.35148515,128,25 mM HEPES pH 7,GLUCOSE,1,3,12/7/21,3906.0,3901.634900990099,3906.990099009901,0.9988827463343183,1.0011185033176133,0.0,121.10761568730847,0.0,0.030997676630406423,0.031067057418338415
1106,338,149.377,H1,3872,77.35148515,128,25 mM HEPES pH 7,GLUCOSE,1,3,12/7/21,3871.0,3901.634900990099,3871.990099009901,1.0079119264788237,0.9921501807142374,0.0,121.10761568730847,0.0,0.03127787328750574,0.03078874931361161
1107,339,224.066,H1,3888,77.35148515,128,25 mM HEPES pH 7,GLUCOSE,1,3,12/7/21,3887.0,3902.625,3887.0,1.0040198096218163,0.9959962845520643,0.0,121.10761568730847,0.0,0.031157091764164774,0.030908102944945656
1109,341,74.694,H2,3767,77.35148515,128,25 mM HEPES pH 7,GLUCOSE,2,3,12/7/21,3766.0,3901.634900990099,3766.990099009901,1.0360061740076643,0.9652452129041096,0.0,121.10761568730847,0.0,0.032149703743351986,0.02995382499943119
1110,342,149.377,H2,3779,77.35148515,128,25 mM HEPES pH 7,GLUCOSE,2,3,12/7/21,3778.0,3901.634900990099,3778.990099009901,1.0327163865876472,0.9683200663681243,0.0,121.10761568730847,0.0,0.03204761391649022,0.030049244921051807
1111,343,224.066,H2,3759,77.35148515,128,25 mM HEPES pH 7,GLUCOSE,2,3,12/7/21,3758.0,3902.625,3758.0,1.0384845662586482,0.9629416098139073,0.0,121.10761568730847,0.0,0.0322266140732593,0.029882338787523995
1113,345,74.694,H3,3470,77.35148515,128,25 mM HEPES pH 7,GLUCOSE,3,3,12/7/21,3469.0,3901.634900990099,3469.990099009901,1.1246790015664725,0.8891425896697481,0.0,121.10761568730847,0.0,0.03490142975389594,0.027592181939320858
1114,346,149.377,H3,3484,77.35148515,128,25 mM HEPES pH 7,GLUCOSE,3,3,12/7/21,3483.0,3901.634900990099,3483.990099009901,1.12015961271218,0.8927299187110985,0.0,121.10761568730847,0.0,0.0347611825078738,0.027703505181211584
1115,347,224.066,H3,3483,77.35148515,128,25 mM HEPES pH 7,GLUCOSE,3,3,12/7/21,3482.0,3902.625,3482.0,1.1207998276852384,0.8922199801415713,0.0,121.10761568730847,0.0,0.03478104988147859,0.027687680590249748
1117,349,74.694,H4,3084,77.35148515,128,25 mM HEPES pH 7,ACETATE,1,3,12/7/21,3083.0,3901.634900990099,3083.990099009901,1.265446669641682,0.790234803243945,0.0,121.10761568730847,0.0,0.03926978096531161,0.02452284112719093
1118,350,149.377,H4,3086,77.35148515,128,25 mM HEPES pH 7,ACETATE,1,3,12/7/21,3085.0,3901.634900990099,3085.990099009901,1.2646265460320516,0.7907472788212808,0.0,121.10761568730847,0.0,0.039244330604354255,0.024538744447461035
1119,351,224.066,H4,3088,77.35148515,128,25 mM HEPES pH 7,ACETATE,1,3,12/7/21,3087.0,3902.625,3087.0,1.2642128279883382,0.7910060536177573,0.0,121.10761568730847,0.0,0.03923149196219905,0.02454677483690436
1121,353,74.694,H5,3644,77.35148515,128,25 mM HEPES pH 7,ACETATE,2,3,12/7/21,3643.0,3901.634900990099,3643.990099009901,1.0709757419649335,0.93372796489796,0.0,121.10761568730847,0.0,0.033234891532832184,0.02897577080281984
1122,354,149.377,H5,3626,77.35148515,128,25 mM HEPES pH 7,ACETATE,2,3,12/7/21,3625.0,3901.634900990099,3625.990099009901,1.0762922383780462,0.9291156847019381,0.0,121.10761568730847,0.0,0.03339987489772177,0.02883264092038891
1123,355,224.066,H5,3615,77.35148515,128,25 mM HEPES pH 7,ACETATE,2,3,12/7/21,3614.0,3902.625,3614.0,1.0798630326508025,0.9260433682457321,0.0,121.10761568730847,0.0,0.03351068502692542,0.02873729972807656
1125,357,74.694,H6,3415,77.35148515,128,25 mM HEPES pH 7,ACETATE,3,3,12/7/21,3414.0,3901.634900990099,3414.990099009901,1.1427924787048367,0.8750495112930146,0.0,121.10761568730847,0.0,0.03546353347332424,0.027154840631893017
1126,358,149.377,H6,3418,77.35148515,128,25 mM HEPES pH 7,ACETATE,3,3,12/7/21,3417.0,3901.634900990099,3417.990099009901,1.1417894396857629,0.8758182246590182,0.0,121.10761568730847,0.0,0.03543240681779332,0.027178695612298173
1127,359,224.066,H6,3396,77.35148515,128,25 mM HEPES pH 7,ACETATE,3,3,12/7/21,3395.0,3902.625,3395.0,1.149521354933726,0.8699272925274655,0.0,121.10761568730847,0.0,0.03567234629964903,0.026995886158500255
1129,361,74.694,H7,3779,3.867574257,128,25 mM HEPES pH 7,GLUTAMATE,1,3,12/7/21,3778.0,3901.634900990099,3778.990099009901,1.0327163865876472,0.9683200663681243,0.0,121.10761568730847,0.0,0.03204761391649022,0.030049244921051807
1130,362,149.377,H7,3778,3.867574257,128,25 mM HEPES pH 7,GLUTAMATE,1,3,12/7/21,3777.0,3901.634900990099,3777.990099009901,1.0329897373269354,0.9680638285794564,0.0,121.10761568730847,0.0,0.03205609663165798,0.03004129326091676
1131,363,224.066,H7,3727,3.867574257,128,25 mM HEPES pH 7,GLUTAMATE,1,3,12/7/21,3726.0,3901.634900990099,3726.990099009901,1.0471251321640906,0.9549957013573943,0.0,121.10761568730847,0.0,0.03249475111819629,0.029635758594029123
1133,365,74.694,H8,4084,3.867574257,128,25 mM HEPES pH 7,GLUTAMATE,2,3,12/7/21,4083.0,3901.634900990099,4083.990099009901,0.9555912001221869,1.0464725919118287,0.0,121.10761568730847,0.0,0.029654238318714117,0.03247450126224255
1134,366,149.377,H8,4067,3.867574257,128,25 mM HEPES pH 7,GLUTAMATE,2,3,12/7/21,4066.0,3901.634900990099,4066.990099009901,0.9595855669651334,1.0421165495044749,0.0,121.10761568730847,0.0,0.02977819289916438,0.032339323039946674
1135,367,224.066,H8,4079,3.867574257,128,25 mM HEPES pH 7,GLUTAMATE,2,3,12/7/21,4078.0,3902.625,4078.0,0.956994850416871,1.04493770218763,0.0,121.10761568730847,0.0,0.029697796882616104,0.03242687003074051
1137,369,74.694,H9,4253,3.867574257,128,25 mM HEPES pH 7,GLUTAMATE,3,3,12/7/21,4252.0,3901.634900990099,4252.990099009901,0.9176191124706671,1.0897767781967014,0.0,121.10761568730847,0.0,0.02847587529430233,0.033818331825066286
1138,370,149.377,H9,4254,3.867574257,128,25 mM HEPES pH 7,GLUTAMATE,3,3,12/7/21,4253.0,3901.634900990099,4253.990099009901,0.9174034046079045,1.090033015985369,0.0,121.10761568730847,0.0,0.028469181372917575,0.03382628348520133
1139,371,224.066,H9,4237,3.867574257,128,25 mM HEPES pH 7,GLUTAMATE,3,3,12/7/21,4236.0,3902.625,4236.0,0.9212995750708215,1.0854232727971558,0.0,121.10761568730847,0.0,0.028590088689166307,0.03368323233207867
1141,373,74.694,H10,3809,3.867574257,128,25 mM HEPES pH 7,4-AMINO-SAL,1,3,12/7/21,3808.0,3901.634900990099,3808.990099009901,1.0245826055085936,0.9760072000281608,0.0,121.10761568730847,0.0,0.031795203594461655,0.030287794725103356
1142,374,149.377,H10,3828,3.867574257,128,25 mM HEPES pH 7,4-AMINO-SAL,1,3,12/7/21,3827.0,3901.634900990099,3827.990099009901,1.0194971510008355,0.9808757180128506,0.0,121.10761568730847,0.0,0.03163739000229719,0.030438876267669338
1143,375,224.066,H10,3823,3.867574257,128,25 mM HEPES pH 7,4-AMINO-SAL,1,3,12/7/21,3822.0,3902.625,3822.0,1.0210949764521193,0.9793408282886519,0.0,121.10761568730847,0.0,0.03168697427716077,0.030391245036167303
1145,377,74.694,H11,4289,3.867574257,128,25 mM HEPES pH 7,4-AMINO-SAL,2,3,12/7/21,4288.0,3901.634900990099,4288.990099009901,0.9099169990858472,1.0990013385887452,0.0,121.10761568730847,0.0,0.028236860634223836,0.03410459158992814
1146,378,149.377,H11,4303,3.867574257,128,25 mM HEPES pH 7,4-AMINO-SAL,2,3,12/7/21,4302.0,3901.634900990099,4302.990099009901,0.9069565372455718,1.1025886676300956,0.0,121.10761568730847,0.0,0.02814499055323757,0.034215914831818864
1147,379,224.066,H11,4260,3.867574257,128,25 mM HEPES pH 7,4-AMINO-SAL,2,3,12/7/21,4259.0,3902.625,4259.0,0.9163242545198403,1.091316741936517,0.0,121.10761568730847,0.0,0.028435692812234906,0.03386612051518486
1149,381,74.694,H12,3646,3.867574257,128,25 mM HEPES pH 7,4-AMINO-SAL,3,3,12/7/21,3645.0,3901.634900990099,3645.990099009901,1.070388260533069,0.9342404404752956,0.0,121.10761568730847,0.0,0.03321666060480972,0.028991674123089946
1150,382,149.377,H12,3628,3.867574257,128,25 mM HEPES pH 7,4-AMINO-SAL,3,3,12/7/21,3627.0,3901.634900990099,3627.990099009901,1.0756989113793471,0.9296281602792738,0.0,121.10761568730847,0.0,0.033381462568037173,0.028848544240659017
1151,383,224.066,H12,3626,3.867574257,128,25 mM HEPES pH 7,4-AMINO-SAL,3,3,12/7/21,3625.0,3901.634900990099,3625.990099009901,1.0762922383780462,0.9291156847019381,0.0,121.10761568730847,0.0,0.03339987489772177,0.02883264092038891
1153,1,74.683,A1,2579,497.4752475,1,25 mM HEPES pH 7,CHLORAM,1,4,12/7/21,2578.0,3902.625,2578.0,1.5138188518231186,0.6605810191858045,0.0,121.10761568730847,0.0,0.046977352865519184,0.02049937982816308
1154,2,149.377,A1,2557,497.4752475,1,25 mM HEPES pH 7,CHLORAM,1,4,12/7/21,2556.0,3902.625,2556.0,1.5268485915492958,0.654943787835111,0.0,121.10761568730847,0.0,0.0473816962782897,0.020324443305191946
1155,3,224.066,A1,2562,497.4752475,1,25 mM HEPES pH 7,CHLORAM,1,4,12/7/21,2561.0,3902.625,2561.0,1.5238676298320968,0.6562249767784504,0.0,121.10761568730847,0.0,0.04728919003799628,0.020364201605867206
1157,5,74.683,A2,2492,497.4752475,1,25 mM HEPES pH 7,CHLORAM,2,4,12/7/21,2491.0,3901.634900990099,2491.990099009901,1.566067618627603,0.6385420323525578,0.0,121.10761568730847,0.0,0.04859875476047278,0.01981545832724037
1158,6,149.377,A2,2488,497.4752475,1,25 mM HEPES pH 7,CHLORAM,2,4,12/7/21,2487.0,3902.625,2487.0,1.5692098914354644,0.637263380417027,0.0,121.10761568730847,0.0,0.04869626686260895,0.019775778755873382
1159,7,224.066,A2,2483,497.4752475,1,25 mM HEPES pH 7,CHLORAM,2,4,12/7/21,2482.0,3902.625,2482.0,1.5723710717163577,0.6359821914736876,0.0,121.10761568730847,0.0,0.048794365708021134,0.019736020455198126
1161,9,74.683,A3,2413,497.4752475,1,25 mM HEPES pH 7,CHLORAM,3,4,12/7/21,2412.0,3902.625,2412.0,1.6180037313432836,0.6180455462669358,0.0,121.10761568730847,0.0,0.050210454265053266,0.019179404245744512
1162,10,149.377,A3,2411,497.4752475,1,25 mM HEPES pH 7,CHLORAM,3,4,12/7/21,2410.0,3902.625,2410.0,1.6193464730290457,0.6175330706896,0.0,121.10761568730847,0.0,0.050252122691829236,0.01916350092547441
1163,11,224.066,A3,2409,497.4752475,1,25 mM HEPES pH 7,CHLORAM,3,4,12/7/21,2408.0,3902.625,2408.0,1.6206914451827243,0.6170205951122641,0.0,121.10761568730847,0.0,0.050293860335260995,0.019147597605204306
1165,13,74.683,A4,4035,499.7029703,1,25 mM HEPES pH 7,KANAMY,1,4,12/7/21,4034.0,3902.625,4034.0,0.9674330689142291,1.0336632394862433,0.0,121.10761568730847,0.0,0.030021719307711567,0.032076996984798246
1166,14,149.377,A4,4033,499.7029703,1,25 mM HEPES pH 7,KANAMY,1,4,12/7/21,4032.0,3902.625,4032.0,0.9679129464285714,1.0331507639089075,0.0,121.10761568730847,0.0,0.030036611033558647,0.03206109366452814
1167,15,224.066,A4,4004,499.7029703,1,25 mM HEPES pH 7,KANAMY,1,4,12/7/21,4003.0,3902.625,4003.0,0.9749250562078441,1.0257198680375388,0.0,121.10761568730847,0.0,0.030254213261880707,0.031830495520611644
1169,17,74.683,A5,4076,499.7029703,1,25 mM HEPES pH 7,KANAMY,2,4,12/7/21,4075.0,3902.625,4075.0,0.9576993865030675,1.0441689888216266,0.0,121.10761568730847,0.0,0.029719660291364042,0.03240301505033536
1170,18,149.377,A5,4084,499.7029703,1,25 mM HEPES pH 7,KANAMY,2,4,12/7/21,4083.0,3902.625,4083.0,0.9558229243203527,1.0462188911309696,0.0,121.10761568730847,0.0,0.02966142926458694,0.032466628331415774
1171,19,224.066,A5,4075,499.7029703,1,25 mM HEPES pH 7,KANAMY,2,4,12/7/21,4074.0,3902.625,4074.0,0.9579344624447718,1.0439127510329587,0.0,121.10761568730847,0.0,0.02972695524970753,0.032395063390200304
1173,21,74.683,A6,4245,499.7029703,1,25 mM HEPES pH 7,KANAMY,3,4,12/7/21,4244.0,3902.625,4244.0,0.9195629123468426,1.0874731751064988,0.0,121.10761568730847,0.0,0.028536195967791816,0.033746845613159084
1174,22,149.377,A6,4254,499.7029703,1,25 mM HEPES pH 7,KANAMY,3,4,12/7/21,4253.0,3902.625,4253.0,0.9176169762520574,1.0897793152045099,0.0,121.10761568730847,0.0,0.028475809002423812,0.033818410554374546
1175,23,224.066,A6,4249,499.7029703,1,25 mM HEPES pH 7,KANAMY,3,4,12/7/21,4248.0,3902.625,4248.0,0.918697033898305,1.0884981262611704,0.0,121.10761568730847,0.0,0.02850932572676753,0.03377865225369929
1189,37,74.683,A10,3827,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3826.0,3902.625,3826.0,1.020027443805541,0.9803657794433234,0.0,121.10761568730847,0.0,0.031653846232960914,0.030423051676707506
1190,38,149.377,A10,3792,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3791.0,3902.625,3791.0,1.02944473753627,0.9713974568399475,0.0,121.10761568730847,0.0,0.03194608696578963,0.030144743571980697
1191,39,224.066,A10,3783,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3782.0,3902.625,3782.0,1.0318945002644104,0.9690913167419365,0.0,121.10761568730847,0.0,0.032022108854391454,0.03007317863076523
1193,41,74.683,A11,3860,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3859.0,3902.625,3859.0,1.0113047421611816,0.9888216264693636,0.0,121.10761568730847,0.0,0.031383160323220645,0.030685456461164207
1194,42,149.377,A11,3824,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3823.0,3902.625,3823.0,1.0208278838608422,0.9795970660773198,0.0,121.10761568730847,0.0,0.03167868576701764,0.03039919669630235
1195,43,224.066,A11,3836,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3835.0,3902.625,3835.0,1.0176336375488917,0.9826719195413344,0.0,121.10761568730847,0.0,0.0315795608050348,0.030494616617922972
1197,45,74.683,A12,3969,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3968.0,3902.625,3968.0,0.9835244455645161,1.016751545434163,0.0,121.10761568730847,0.0,0.03052107250184185,0.031552187415884836
1198,46,149.377,A12,3927,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3926.0,3902.625,3926.0,0.9940461029037188,1.0059895583101117,0.0,121.10761568730847,0.0,0.030847584230083665,0.031218217690212664
1199,47,224.066,A12,3933,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3932.0,3902.625,3932.0,0.9925292472024415,1.0075269850421191,0.0,121.10761568730847,0.0,0.03080051263665017,0.03126592765102298
1201,49,74.683,B1,3218,248.7376238,2,25 mM HEPES pH 7,CHLORAM,1,4,12/7/21,3217.0,3902.625,3217.0,1.2131255828411565,0.8243169661445822,0.0,121.10761568730847,0.0,0.03764613481109993,0.025580490654461066
1202,50,149.377,B1,3202,248.7376238,2,25 mM HEPES pH 7,CHLORAM,1,4,12/7/21,3201.0,3902.625,3201.0,1.2191893158388003,0.8202171615258961,0.0,121.10761568730847,0.0,0.03783430668144594,0.02545326409230024
1203,51,224.066,B1,3209,248.7376238,2,25 mM HEPES pH 7,CHLORAM,1,4,12/7/21,3208.0,3902.625,3208.0,1.2165289900249376,0.8220108260465712,0.0,121.10761568730847,0.0,0.03775175052596897,0.025508925713245603
1205,53,74.683,B2,3148,248.7376238,2,25 mM HEPES pH 7,CHLORAM,2,4,12/7/21,3147.0,3902.625,3147.0,1.2401096282173498,0.8063803209378303,0.0,121.10761568730847,0.0,0.0384835130878006,0.025023874445007456
1206,54,149.377,B2,3130,248.7376238,2,25 mM HEPES pH 7,CHLORAM,2,4,12/7/21,3129.0,3902.625,3129.0,1.2472435282837968,0.8017680407418084,0.0,121.10761568730847,0.0,0.038704894754652754,0.024880744562576527
1207,55,224.066,B2,3143,248.7376238,2,25 mM HEPES pH 7,CHLORAM,2,4,12/7/21,3142.0,3902.625,3142.0,1.2420830681094843,0.8050991319944909,0.0,121.10761568730847,0.0,0.03854475356056921,0.024984116144332196
1209,57,74.683,B3,2875,248.7376238,2,25 mM HEPES pH 7,CHLORAM,3,4,12/7/21,2874.0,3902.625,2874.0,1.3579070981210857,0.736427404631498,0.0,121.10761568730847,0.0,0.042139045124324453,0.02285307122813836
1210,58,149.377,B3,2870,248.7376238,2,25 mM HEPES pH 7,CHLORAM,3,4,12/7/21,2869.0,3902.625,2869.0,1.3602736144998258,0.7351462156881586,0.0,121.10761568730847,0.0,0.042212483683272385,0.0228133129274631
1211,59,224.066,B3,2865,248.7376238,2,25 mM HEPES pH 7,CHLORAM,3,4,12/7/21,2864.0,3902.625,2864.0,1.3626483938547487,0.7338650267448192,0.0,121.10761568730847,0.0,0.042286178661769716,0.022773554626787845
1213,61,74.683,B4,4011,249.8514851,2,25 mM HEPES pH 7,KANAMY,1,4,12/7/21,4010.0,3902.625,4010.0,0.9732231920199501,1.027513532558214,0.0,121.10761568730847,0.0,0.03020140042077518,0.031886157141557
1214,62,149.377,B4,3997,249.8514851,2,25 mM HEPES pH 7,KANAMY,1,4,12/7/21,3996.0,3902.625,3996.0,0.9766328828828829,1.0239262035168637,0.0,121.10761568730847,0.0,0.030307211132960078,0.03177483389966628
1215,63,224.066,B4,3987,249.8514851,2,25 mM HEPES pH 7,KANAMY,1,4,12/7/21,3986.0,3902.625,3986.0,0.9790830406422478,1.021363825630185,0.0,121.10761568730847,0.0,0.030383245280308193,0.03169531729831576
1217,65,74.683,B5,3930,249.8514851,2,25 mM HEPES pH 7,KANAMY,2,4,12/7/21,3929.0,3902.625,3929.0,0.9932870959531688,1.0067582716761154,0.0,121.10761568730847,0.0,0.030824030462537153,0.03124207267061782
1218,66,149.377,B5,3905,249.8514851,2,25 mM HEPES pH 7,KANAMY,2,4,12/7/21,3904.0,3902.625,3904.0,0.9996477971311475,1.0003523269594183,0.0,121.10761568730847,0.0,0.03102141795269172,0.03104328116724153
1219,67,224.066,B5,3894,249.8514851,2,25 mM HEPES pH 7,KANAMY,2,4,12/7/21,3893.0,3902.625,3893.0,1.0024723863344465,0.9975337112840716,0.0,121.10761568730847,0.0,0.031109071586773302,0.03095581290575596
1221,69,74.683,B6,4147,249.8514851,2,25 mM HEPES pH 7,KANAMY,3,4,12/7/21,4146.0,3902.625,4146.0,0.9412988422575976,1.0623618718170462,0.0,121.10761568730847,0.0,0.02921071290094271,0.03296758291992402
1222,70,149.377,B6,4149,249.8514851,2,25 mM HEPES pH 7,KANAMY,3,4,12/7/21,4148.0,3902.625,4148.0,0.9408449855351977,1.062874347394382,0.0,121.10761568730847,0.0,0.029196628661356912,0.03298348624019413
1223,71,224.066,B6,4148,249.8514851,2,25 mM HEPES pH 7,KANAMY,3,4,12/7/21,4147.0,3902.625,4147.0,0.9410718591753074,1.0626181096057141,0.0,121.10761568730847,0.0,0.029203669083025914,0.03297553458005908
1237,85,74.683,B10,3949,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3948.0,3902.625,3948.0,0.9885068389057751,1.0116267896608053,0.0,121.10761568730847,0.0,0.030675687864059897,0.0313931542131838
1238,86,149.377,B10,3925,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3924.0,3902.625,3924.0,0.994552752293578,1.005477082732776,0.0,121.10761568730847,0.0,0.030863306750078614,0.031202314369942565
1239,87,224.066,B10,3908,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3907.0,3902.625,3907.0,0.9988802149987203,1.001121040325422,0.0,121.10761568730847,0.0,0.03099759807712016,0.031067136147646685
1241,89,74.683,B11,3954,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3953.0,3902.625,3953.0,0.9872565140399696,1.0129079786041446,0.0,121.10761568730847,0.0,0.03063688734816809,0.03143291251385906
1242,90,149.377,B11,3935,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3934.0,3902.625,3934.0,0.9920246568378241,1.008039460619455,0.0,121.10761568730847,0.0,0.030784854013042314,0.03128183097129308
1243,91,224.066,B11,3913,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3912.0,3902.625,3912.0,0.9976035276073619,1.0024022292687613,0.0,121.10761568730847,0.0,0.030957979470170878,0.03110689444832194
1245,93,74.683,B12,3950,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3949.0,3902.625,3949.0,0.9882565206381362,1.011883027449473,0.0,121.10761568730847,0.0,0.030667919900559244,0.03140110587331885
1246,94,149.377,B12,3959,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3958.0,3902.625,3958.0,0.9860093481556341,1.0141891675474841,0.0,121.10761568730847,0.0,0.030598184862887436,0.03147267081453432
1247,95,224.066,B12,3903,1.0,1,25 mM HEPES pH 7,RTDP,1,4,12/7/21,3902.0,3902.625,3902.0,1.0001601742696054,0.9998398513820825,0.0,121.10761568730847,0.0,0.03103731821817234,0.03102737784697143
1249,97,74.683,C1,3468,124.3688119,4,25 mM HEPES pH 7,CHLORAM,1,4,12/7/21,3467.0,3902.625,3467.0,1.1256489760599941,0.8883764133115531,0.0,121.10761568730847,0.0,0.03493153033957556,0.02756840568822397
1250,98,149.377,C1,3456,124.3688119,4,25 mM HEPES pH 7,CHLORAM,1,4,12/7/21,3455.0,3902.625,3455.0,1.1295586107091171,0.8853015598475386,0.0,121.10761568730847,0.0,0.03505285548113125,0.027472985766603352
