name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
PMS,C6,1,9/29/22,7892.333333333333,112.61261259999999,4.0,3.0,7828.04861111111,10703.278403403403,4218.395207707707,1.681593272019362,0.5946741204543103,113.02425610867758,268.301635989504,105.48040722892529,0.076053307509682,0.026895287049198306
PMS,D4,1,9/29/22,7351.333333333333,56.30630631,8.0,1.0,7287.04861111111,9053.428553553555,5327.245057557557,1.3315747489289138,0.7509905101492618,44.028200836736005,267.9449486764207,33.144285411593295,0.05086094754498409,0.02868490032137246
PMS,D5,1,9/29/22,8381.333333333334,56.30630631,8.0,2.0,8317.048611111111,9308.68380880881,6101.989802302302,1.162510136828408,0.8602075528805515,82.34368505793253,267.8156774230607,81.4865263499254,0.04647953303610194,0.034392857408621066
PMS,D6,1,9/29/22,7365.0,56.30630631,8.0,3.0,7300.715277777777,9035.110235235234,5359.230042542542,1.323627637494475,0.7554994861643436,86.94336740422834,268.07365299117987,72.05624284433243,0.05296176789727336,0.0302294900010444
PMS,E4,1,9/29/22,7722.0,28.153153149999998,16.0,1.0,7657.715277777777,8294.269394394394,6457.070883383382,1.0985824885792606,0.9102639177266042,90.23939902053114,267.6565275088248,78.87397474044735,0.04352164087606171,0.036061178602043616
PMS,E5,1,9/29/22,6872.666666666667,28.153153149999998,16.0,2.0,6808.381944444444,8061.236361361361,5840.770583083082,1.2145015626098419,0.8233830492989243,48.97430416983972,267.5190266457101,43.43194224944831,0.046652137357672825,0.03162826652221685
PMS,E6,1,9/29/22,7061.0,28.153153149999998,16.0,3.0,6996.715277777777,8161.236361361361,5929.103916416415,1.1964076022279313,0.8358355447907685,73.72346394185935,267.4219246466911,77.18706643787655,0.04770215712032127,0.03332573147321291
PMS,F4,1,9/29/22,6652.333333333333,14.07657658,32.0,1.0,6588.04861111111,7581.656781781781,6100.016829329329,1.162886135968237,0.8599294196309122,45.18276738890584,267.37437226761074,47.967779649876206,0.044768361586325175,0.03310524565219079
PMS,F5,1,9/29/22,7024.333333333333,14.07657658,32.0,2.0,6960.04861111111,7606.581706706706,6447.091904404403,1.1002829035450714,0.9088571646237859,51.676711088457985,267.5023397480898,44.790205598439215,0.042163924544931904,0.03482830169209141
PMS,F6,1,9/29/22,7142.0,14.07657658,32.0,3.0,7077.715277777777,7629.404529529529,6541.935748248247,1.084331193851832,0.9222274575056121,59.8677637429914,267.41383122187835,54.62229996429136,0.04185500709551095,0.03559782933151223
PMS,G4,1,9/29/22,7162.0,7.038288288,64.0,1.0,7097.715277777777,7382.257382382383,6809.082895395394,1.0417886092702773,0.9598876308509957,34.74405180151899,267.3642536489821,35.52554905817772,0.03963527483346127,0.03651931852534671
