,time_s,well,pt_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
31,420.075,A8,6923,635135.1351,1,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6858.715277777777,7089.76488988989,6862.575387887888,1.033668061777493,0.9674285556239423,4.018598709330847,267.3546406065672,0.3982395117354893,0.03895482802340358,0.03645852513277388
33,140.031,A9,7401,635135.1351,1,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7336.715277777777,7089.76488988989,7340.575387887888,0.9663581701925763,1.0348130029269784,4.018598709330847,267.3546406065672,0.3982395117354893,0.036418181133533976,0.038997970465154595
34,280.056,A9,7286,635135.1351,1,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7221.715277777777,7089.76488988989,7225.575387887888,0.9817384248583062,1.0186012635130681,4.018598709330847,267.3546406065672,0.3982395117354893,0.03699780275439115,0.03838701601016513
35,420.075,A9,7217,635135.1351,1,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7152.715277777777,7093.368493493494,7152.971784284284,0.9917031988837599,1.0083662139293075,4.018598709330847,267.3546406065672,0.3982395117354893,0.0373733361298228,0.03800129867238039
37,140.031,A10,7040,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6975.715277777777,7094.269394394394,6975.070883383383,1.0169968332363541,0.9832872309127397,4.018598709330847,267.3546406065672,0.3982395117354893,0.03832655443385727,0.03705617397034265
38,280.056,A10,6917,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6852.715277777777,7096.071196196196,6850.269081581581,1.0355250159548817,0.9656937153545023,4.018598709330847,267.3546406065672,0.3982395117354893,0.03902480938907168,0.03639314607497217
39,420.075,A10,6930,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6865.715277777777,7093.368493493494,6865.971784284284,1.0331567362739238,0.9679073512180703,4.018598709330847,267.3546406065672,0.3982395117354893,0.03893555815816689,0.036476568986989255
41,140.031,A11,6832,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6767.715277777777,7096.9720970970975,6764.36818068068,1.0486751771229266,0.9535841238690627,4.018598709330847,267.3546406065672,0.3982395117354893,0.039520387737896415,0.03593678494364708
42,280.056,A11,6756,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6691.715277777777,7096.9720970970975,6688.36818068068,1.0605912845064216,0.9428702786911741,4.018598709330847,267.3546406065672,0.3982395117354893,0.03996945944603661,0.03553302381186212
43,420.075,A11,6715,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6650.715277777777,7095.170295295296,6649.169982482482,1.0668436840520628,0.9373444441287045,4.018598709330847,267.3546406065672,0.3982395117354893,0.040205088064792054,0.03532477764699314
45,140.031,A12,7088,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7023.715277777777,7096.071196196196,7021.269081581581,1.0103052478943195,0.9897998670047516,4.018598709330847,267.3546406065672,0.3982395117354893,0.03807437469805531,0.037301608688037106
46,280.056,A12,6944,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6879.715277777777,7096.9720970970975,6876.36818068068,1.0315947042989508,0.9693729483417406,4.018598709330847,267.3546406065672,0.3982395117354893,0.038876691261780026,0.03653180136845883
47,420.075,A12,6894,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6829.715277777777,7095.170295295296,6828.169982482482,1.0388764512597866,0.9625783689555737,4.018598709330847,267.3546406065672,0.3982395117354893,0.03915111192612626,0.03627574136938808
49,140.031,B1,7583,225.2252252,2,25 mM HEPES pH 7,PCA,1,2,9/29/22,7518.715277777777,7104.179304304304,7508.160973473473,0.9447886140243877,1.0584378189534227,4.018598709330847,267.3546406065672,0.3982395117354893,0.03560530905200678,0.039888293631781466
50,280.056,B1,7473,225.2252252,2,25 mM HEPES pH 7,PCA,1,2,9/29/22,7408.715277777777,7104.179304304304,7398.160973473473,0.9588362601779815,1.0429309377748996,4.018598709330847,267.3546406065672,0.3982395117354893,0.03613470979659638,0.039303902386203814
51,420.075,B1,7428,225.2252252,2,25 mM HEPES pH 7,PCA,1,2,9/29/22,7363.715277777777,7105.080205205205,7352.260072572572,0.9648223716218358,1.0364602121725595,4.018598709330847,267.3546406065672,0.3982395117354893,0.03636030289760362,0.03906004707639583
53,140.031,B2,7557,225.2252252,2,25 mM HEPES pH 7,PCA,2,2,9/29/22,7492.715277777777,7106.882007007007,7479.4582707707705,0.9484142759003574,1.0543915516778475,4.018598709330847,267.3546406065672,0.3982395117354893,0.035741946038194854,0.03973580628298928
54,280.056,B2,7458,225.2252252,2,25 mM HEPES pH 7,PCA,2,2,9/29/22,7393.715277777777,7105.080205205205,7382.260072572572,0.9609015301906061,1.040689361584884,4.018598709330847,267.3546406065672,0.3982395117354893,0.03621254173559189,0.03921942650325848
55,420.075,B2,7375,225.2252252,2,25 mM HEPES pH 7,PCA,2,2,9/29/22,7310.715277777777,7105.080205205205,7299.260072572572,0.9718279564602365,1.028988714877453,4.018598709330847,267.3546406065672,0.3982395117354893,0.03662431597000512,0.03877847675889877
57,140.031,B3,7379,225.2252252,2,25 mM HEPES pH 7,PCA,3,2,9/29/22,7314.715277777777,7105.981106106106,7302.359171671671,0.9714155156211131,1.0294255999819093,4.018598709330847,267.3546406065672,0.3982395117354893,0.03660877268875893,0.03879494117986261
58,280.056,B3,7324,225.2252252,2,25 mM HEPES pH 7,PCA,3,2,9/29/22,7259.715277777777,7105.080205205205,7248.260072572572,0.978665904503384,1.0217991608765014,4.018598709330847,267.3546406065672,0.3982395117354893,0.03688201147927097,0.03850753174044622
59,420.075,B3,7233,225.2252252,2,25 mM HEPES pH 7,PCA,3,2,9/29/22,7168.715277777777,7105.981106106106,7156.359171671671,0.9912337865991966,1.008843739508597,4.018598709330847,267.3546406065672,0.3982395117354893,0.03735564581544667,0.038019294666609416
61,140.031,B4,7382,225.2252252,2,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7317.715277777777,7940.215340340341,6471.1249374374365,1.0961965761101613,0.9122451408747201,4.018598709330847,267.3546406065672,0.3982395117354893,0.041311284532641504,0.03437888732687299
62,280.056,B4,7260,225.2252252,2,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7195.715277777777,7925.800925925926,6363.539351851851,1.1147294937267398,0.8970786236729248,4.018598709330847,267.3546406065672,0.3982395117354893,0.04200971832023097,0.03380732321489849
63,420.075,B4,7154,225.2252252,2,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7089.715277777777,7918.593718718719,6264.746559059058,1.132308375626521,0.8831516409535404,4.018598709330847,267.3546406065672,0.3982395117354893,0.04267219829049704,0.033282472120278316
65,140.031,B5,7473,225.2252252,2,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7408.715277777777,7932.1072322322325,6570.233045545545,1.0796610943365703,0.9262165741134533,4.018598709330847,267.3546406065672,0.3982395117354893,0.04068812643498312,0.03490541362598824
66,280.056,B5,7361,225.2252252,2,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7296.715277777777,7939.314439439439,6451.025838338338,1.0996119342512483,0.9094117377699467,4.018598709330847,267.3546406065672,0.3982395117354893,0.04143999612783333,0.0342721079300163
67,420.075,B5,7243,225.2252252,2,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7178.715277777777,7943.818943943944,6328.5213338338335,1.1208976988156354,0.892142075995536,4.018598709330847,267.3546406065672,0.3982395117354893,0.042242174068721425,0.0336212848933973
69,140.031,B6,7573,225.2252252,2,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7508.715277777777,7985.260385385385,6617.079892392392,1.0720174329700156,0.9328206512738398,4.018598709330847,267.3546406065672,0.3982395117354893,0.04040006654495411,0.03515429434907766
70,280.056,B6,7498,225.2252252,2,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7433.715277777777,7971.746871871872,6555.5934059059055,1.0820721421815733,0.9241528000008326,4.018598709330847,267.3546406065672,0.3982395117354893,0.040778989461069275,0.03482763840095963
71,420.075,B6,7348,225.2252252,2,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7283.715277777777,7984.359484484485,6392.980793293293,1.1095958566685722,0.9012290321652601,4.018598709330847,267.3546406065672,0.3982395117354893,0.0418162514400648,0.03396373516323006
73,140.031,B7,7321,317567.5676,2,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7256.715277777777,7085.260385385385,7265.079892392392,0.9764001366905916,1.024170278580048,4.018598709330847,267.3546406065672,0.3982395117354893,0.036796623553627006,0.03859688951238393
74,280.056,B7,7115,317567.5676,2,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7050.715277777777,7086.161286286287,7058.178991491491,1.0050219764263897,0.995003117798233,4.018598709330847,267.3546406065672,0.3982395117354893,0.03787526882386101,0.037497698011729134
75,420.075,B7,7040,317567.5676,2,25 mM HEPES pH 7,DMSO,1,2,9/29/22,6975.715277777777,7087.062187187187,6982.27809059059,1.0159470745743373,0.9843032427835684,4.018598709330847,267.3546406065672,0.3982395117354893,0.038286993126102044,0.037094463317633115
77,140.031,B8,7311,317567.5676,2,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7246.715277777777,7090.665790790791,7249.674486986986,0.9784749663909612,1.0219985532061515,4.018598709330847,267.3546406065672,0.3982395117354893,0.036874815768675996,0.03851504602548243
78,280.056,B8,7150,317567.5676,2,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7085.715277777777,7087.062187187187,7092.27809059059,1.0001899120976654,0.9998101239620913,4.018598709330847,267.3546406065672,0.3982395117354893,0.0376931671912625,0.03767885449172584
79,420.075,B8,7077,317567.5676,2,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7012.715277777777,7087.963088088088,7018.37718968969,1.0107215397913998,0.9893921922415817,4.018598709330847,267.3546406065672,0.3982395117354893,0.03809006311463158,0.03728624508723091
81,140.031,B9,7293,317567.5676,2,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7228.715277777777,7087.963088088088,7234.37718968969,0.9805439796683137,1.0198420680103177,4.018598709330847,267.3546406065672,0.3982395117354893,0.03695278878654666,0.038433776879205545
82,280.056,B9,7207,317567.5676,2,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7142.715277777777,7090.665790790791,7145.674486986986,0.9927159448584212,1.0073375019100934,4.018598709330847,267.3546406065672,0.3982395117354893,0.03741150256762546,0.03796253070615237
83,420.075,B9,7092,317567.5676,2,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7027.715277777777,7092.467592592592,7028.872685185185,1.0092123328611846,0.990871759528476,4.018598709330847,267.3546406065672,0.3982395117354893,0.03803318699693614,0.03734200395003824
85,140.031,B10,7411,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7346.715277777777,7094.269394394394,7346.070883383383,0.9656352508176297,1.0355877119784853,4.018598709330847,267.3546406065672,0.3982395117354893,0.03639093713223832,0.03902716609570521
86,280.056,B10,7336,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7271.715277777777,7092.467592592592,7272.872685185185,0.975353936065688,1.0252688414153814,4.018598709330847,267.3546406065672,0.3982395117354893,0.03675719634502181,0.038638289872857126
87,420.075,B10,7304,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7239.715277777777,7092.467592592592,7240.872685185185,0.9796643731236355,1.0207577487089021,4.018598709330847,267.3546406065672,0.3982395117354893,0.036919639856163235,0.038468285156231345
89,140.031,B11,7593,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7528.715277777777,7092.467592592592,7529.872685185185,0.9420644008970444,1.061498554714294,4.018598709330847,267.3546406065672,0.3982395117354893,0.03550264413819191,0.04000364030881708
90,280.056,B11,7454,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7389.715277777777,7093.368493493494,7389.971784284284,0.9598987935360588,1.0417764942866705,4.018598709330847,267.3546406065672,0.3982395117354893,0.036174752517759264,0.0392603961098983
91,420.075,B11,7394,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7329.715277777777,7093.368493493494,7329.971784284284,0.9677561126782207,1.0333181954620216,4.018598709330847,267.3546406065672,0.3982395117354893,0.03647086411378035,0.038941637256826846
93,140.031,B12,7036,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6971.715277777777,7100.5757007007005,6964.764577077077,1.0185017629091209,0.9818343339374547,4.018598709330847,267.3546406065672,0.3982395117354893,0.03838326936139583,0.03700142020387513
94,280.056,B12,6879,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6814.715277777777,7096.071196196196,6812.269081581581,1.0413013512897082,0.960336792765558,4.018598709330847,267.3546406065672,0.3982395117354893,0.03924249696093529,0.03619126550148099
95,420.075,B12,6779,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6714.715277777777,7107.782907907908,6700.557369869869,1.058661930408599,0.9445886087677131,4.018598709330847,267.3546406065672,0.3982395117354893,0.03989674959685117,0.03559778066402959
97,140.031,C1,7334,112.6126126,4,25 mM HEPES pH 7,PCA,1,2,9/29/22,7269.715277777777,7095.170295295296,7268.169982482482,0.9759850164617552,1.0246058936696656,4.018598709330847,267.3546406065672,0.3982395117354893,0.036780979296203976,0.038613306071496746
98,280.056,C1,7230,112.6126126,4,25 mM HEPES pH 7,PCA,1,2,9/29/22,7165.715277777777,7093.368493493494,7165.971784284284,0.9899041209675221,1.0101988453413147,4.018598709330847,267.3546406065672,0.3982395117354893,0.03730553591488933,0.038070363086504
99,420.075,C1,7212,112.6126126,4,25 mM HEPES pH 7,PCA,1,2,9/29/22,7147.715277777777,7092.467592592592,7148.872685185185,0.9922718325506514,1.0077883571777737,4.018598709330847,267.3546406065672,0.3982395117354893,0.0373947657103801,0.03797952160492068
101,140.031,C2,7089,112.6126126,4,25 mM HEPES pH 7,PCA,2,2,9/29/22,7024.715277777777,7093.368493493494,7024.971784284284,1.0097727389979418,0.9903218431033899,4.018598709330847,267.3546406065672,0.3982395117354893,0.03805430651650079,0.03732127984049212
102,280.056,C2,7014,112.6126126,4,25 mM HEPES pH 7,PCA,2,2,9/29/22,6949.715277777777,7094.269394394394,6949.070883383383,1.0208019343941757,0.9796219680887251,4.018598709330847,267.3546406065672,0.3982395117354893,0.03846995385113992,0.03691804515074902
103,420.075,C2,6886,112.6126126,4,25 mM HEPES pH 7,PCA,2,2,9/29/22,6821.715277777777,7093.368493493494,6821.971784284284,1.0398203370382624,0.9617045987466611,4.018598709330847,267.3546406065672,0.3982395117354893,0.039186683303591374,0.036242812532436636
105,140.031,C3,7393,112.6126126,4,25 mM HEPES pH 7,PCA,3,2,9/29/22,7328.715277777777,7096.071196196196,7326.269081581581,0.9682452174509323,1.0327962193633835,4.018598709330847,267.3546406065672,0.3982395117354893,0.036489296558248105,0.03892196610255684
106,280.056,C3,7268,112.6126126,4,25 mM HEPES pH 7,PCA,3,2,9/29/22,7203.715277777777,7095.170295295296,7202.169982482482,0.98492885022896,1.0153017649625518,4.018598709330847,267.3546406065672,0.3982395117354893,0.03711803741087221,0.03826267134569563
107,420.075,C3,7190,112.6126126,4,25 mM HEPES pH 7,PCA,3,2,9/29/22,7125.715277777777,7098.773898898899,7120.566378878879,0.9962163994483932,1.0037979705550941,4.018598709330847,267.3546406065672,0.3982395117354893,0.0375434210227228,0.03782914018597908
109,140.031,C4,6748,112.6126126,4,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6683.715277777777,7498.773898898899,6278.566378878879,1.1298160395122971,0.8850998437158546,4.018598709330847,267.3546406065672,0.3982395117354893,0.042578271790643885,0.033355891923660286
110,280.056,C4,6637,112.6126126,4,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6572.715277777777,7496.9720970970975,6169.36818068068,1.149813853258689,0.8697059938579612,4.018598709330847,267.3546406065672,0.3982395117354893,0.04333191202547256,0.032775760621663534
111,420.075,C4,6561,112.6126126,4,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6496.715277777777,7493.368493493494,6096.971784284284,1.1634669227574115,0.859500154615487,4.018598709330847,267.3546406065672,0.3982395117354893,0.043846443461581355,0.03239114425810462
113,140.031,C5,7442,112.6126126,4,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7377.715277777777,7554.629754754755,6916.710523023023,1.025577834490557,0.9750600747887043,4.018598709330847,267.3546406065672,0.3982395117354893,0.03864993889815745,0.036746125984027635
114,280.056,C5,7302,112.6126126,4,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7237.715277777777,7558.233358358359,6773.106919419419,1.0473221646127588,0.9548160382624425,4.018598709330847,267.3546406065672,0.3982395117354893,0.03946939796487043,0.03598321077388396
115,420.075,C5,7223,112.6126126,4,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7158.715277777777,7571.746871871872,6680.5934059059055,1.0618255847944522,0.9417742558855177,4.018598709330847,267.3546406065672,0.3982395117354893,0.0400159754219768,0.03549171918273245
117,140.031,C6,7323,112.6126126,4,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7258.715277777777,7534.809934934935,6817.530342842842,1.0404977525984913,0.961078481431263,4.018598709330847,267.3546406065672,0.3982395117354893,0.03921221245688339,0.03621921672344435
118,280.056,C6,7165,112.6126126,4,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7100.715277777777,7534.809934934935,6659.530342842842,1.065183974666275,0.9388049611930208,4.018598709330847,267.3546406065672,0.3982395117354893,0.040142540072838497,0.03537981857742232
119,420.075,C6,7135,112.6126126,4,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7070.715277777777,7543.818943943944,6620.5213338338335,1.0714601830143489,0.9333057969421605,4.018598709330847,267.3546406065672,0.3982395117354893,0.04037906596047734,0.03517257751006758
121,140.031,C7,7301,158783.7838,4,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7236.715277777777,7086.161286286287,7244.178991491491,0.9792172457819829,1.0212238441546446,4.018598709330847,267.3546406065672,0.3982395117354893,0.03690278937551764,0.03848585039574138
122,280.056,C7,7121,158783.7838,4,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7056.715277777777,7086.161286286287,7064.178991491491,1.0041683553805723,0.9958489476806979,4.018598709330847,267.3546406065672,0.3982395117354893,0.037843099180090996,0.03752957389419744
123,420.075,C7,6984,158783.7838,4,25 mM HEPES pH 7,DMSO,1,2,9/29/22,6919.715277777777,7088.863988988989,6924.476288788788,1.02442765404296,0.9761548275795222,4.018598709330847,267.3546406065672,0.3982395117354893,0.03860659308264223,0.03678738275493587
125,140.031,C8,7650,158783.7838,4,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7585.715277777777,7090.665790790791,7588.674486986986,0.9347646960169534,1.0697879415654177,4.018598709330847,267.3546406065672,0.3982395117354893,0.035227546884842954,0.04031603357392082
126,280.056,C8,7535,158783.7838,4,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7470.715277777777,7087.963088088088,7476.37718968969,0.9488051258011,1.0539572066030682,4.018598709330847,267.3546406065672,0.3982395117354893,0.035756675639297394,0.03971943758460056
127,420.075,C8,7414,158783.7838,4,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7349.715277777777,7088.863988988989,7354.476288788788,0.9645316296435096,1.0367726358228393,4.018598709330847,267.3546406065672,0.3982395117354893,0.03634934597067435,0.03907182105202821
129,140.031,C9,7646,158783.7838,4,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7581.715277777777,7089.76488988989,7585.575387887888,0.9351465956460733,1.0693510564609614,4.018598709330847,267.3546406065672,0.3982395117354893,0.03524193918405011,0.040299569151679863
130,280.056,C9,7558,158783.7838,4,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7493.715277777777,7089.76488988989,7497.575387887888,0.9461225306863259,1.0569455515181432,4.018598709330847,267.3546406065672,0.3982395117354893,0.03565557914266398,0.039832056144254384
131,420.075,C9,7525,158783.7838,4,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7460.715277777777,7092.467592592592,7461.872685185185,0.9506494280026642,1.0519124827130255,4.018598709330847,267.3546406065672,0.3982395117354893,0.035826180162342874,0.03964238026195774
133,140.031,C10,7248,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7183.715277777777,7094.269394394394,7183.070883383383,0.9875476819266397,1.0126093335048558,4.018598709330847,267.3546406065672,0.3982395117354893,0.03721673093884013,0.03816120456855871
134,280.056,C10,7103,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7038.715277777777,7090.665790790791,7041.674486986986,1.0073775794534408,0.9926764506140353,4.018598709330847,267.3546406065672,0.3982395117354893,0.03796404230411796,0.037410015404412404
135,420.075,C10,7056,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6991.715277777777,7092.467592592592,6992.872685185185,1.014407857736101,0.9857967802336867,4.018598709330847,267.3546406065672,0.3982395117354893,0.03822898605008571,0.03715074865831438
137,140.031,C11,7698,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7633.715277777777,7091.566691691692,7635.773586086086,0.9289988656717127,1.0764275791412834,4.018598709330847,267.3546406065672,0.3982395117354893,0.035010255356926895,0.040566254504224915
138,280.056,C11,7569,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7504.715277777777,7092.467592592592,7505.872685185185,0.9450766483158095,1.0581152351844347,4.018598709330847,267.3546406065672,0.3982395117354893,0.035616163935454644,0.03987613676212398
139,420.075,C11,7484,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7419.715277777777,7095.170295295296,7418.169982482482,0.9562499938328627,1.045751640731288,4.018598709330847,267.3546406065672,0.3982395117354893,0.036037243547543715,0.03941020320033986
141,140.031,C12,7383,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7318.715277777777,7095.170295295296,7317.169982482482,0.9694492566090913,1.0315135043764623,4.018598709330847,267.3546406065672,0.3982395117354893,0.03653467208161067,0.03887362579653115
142,280.056,C12,7248,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7183.715277777777,7093.368493493494,7183.971784284284,0.9874238392080092,1.0127363349887095,4.018598709330847,267.3546406065672,0.3982395117354893,0.037212063790918494,0.0381659907372785
143,420.075,C12,7159,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7094.715277777777,7096.071196196196,7092.269081581581,1.000191182596546,0.9998088539472528,4.018598709330847,267.3546406065672,0.3982395117354893,0.03769321507140252,0.03767880663003998
145,140.031,D1,7429,56.30630631,8,25 mM HEPES pH 7,PCA,1,2,9/29/22,7364.715277777777,7087.062187187187,7371.27809059059,0.9623331141250778,1.0391412134967086,4.018598709330847,267.3546406065672,0.3982395117354893,0.036266492528475934,0.03916108310330016
146,280.056,D1,7265,56.30630631,8,25 mM HEPES pH 7,PCA,1,2,9/29/22,7200.715277777777,7087.062187187187,7207.27809059059,0.9842307887718431,1.0160218633760016,4.018598709330847,267.3546406065672,0.3982395117354893,0.03709173020401632,0.038289808922509404
147,420.075,D1,7302,56.30630631,8,25 mM HEPES pH 7,PCA,1,2,9/29/22,7237.715277777777,7087.963088088088,7243.37718968969,0.9793256397163952,1.021110812834015,4.018598709330847,267.3546406065672,0.3982395117354893,0.036906874318936994,0.03848159070550441
149,140.031,D2,7271,56.30630631,8,25 mM HEPES pH 7,PCA,2,2,9/29/22,7206.715277777777,7089.76488988989,7210.575387887888,0.9837807135219282,1.016486688806906,4.018598709330847,267.3546406065672,0.3982395117354893,0.0370747686277325,0.038307326300157186
150,280.056,D2,7190,56.30630631,8,25 mM HEPES pH 7,PCA,2,2,9/29/22,7125.715277777777,7087.062187187187,7132.27809059059,0.9945805407333199,1.0054489898451906,4.018598709330847,267.3546406065672,0.3982395117354893,0.03748177189966311,0.037891360378253164
151,420.075,D2,7137,56.30630631,8,25 mM HEPES pH 7,PCA,2,2,9/29/22,7072.715277777777,7087.963088088088,7078.37718968969,1.0021541392753865,0.9978504910662306,4.018598709330847,267.3546406065672,0.3982395117354893,0.037767191241461516,0.037605003910609704
153,140.031,D3,7378,56.30630631,8,25 mM HEPES pH 7,PCA,3,2,9/29/22,7313.715277777777,7089.76488988989,7317.575387887888,0.9693955475664012,1.0315706550441963,4.018598709330847,267.3546406065672,0.3982395117354893,0.03653264799799687,0.03887577957253953
154,280.056,D3,7228,56.30630631,8,25 mM HEPES pH 7,PCA,3,2,9/29/22,7163.715277777777,7090.665790790791,7166.674486986986,0.9898070594500104,1.0102979064987205,4.018598709330847,267.3546406065672,0.3982395117354893,0.037301878045683926,0.03807409629808604
155,420.075,D3,7184,56.30630631,8,25 mM HEPES pH 7,PCA,3,2,9/29/22,7119.715277777777,7088.863988988989,7124.476288788788,0.995669676262754,1.0043491569950185,4.018598709330847,267.3546406065672,0.3982395117354893,0.037522817162033525,0.03784991215783634
157,140.031,D4,7319,56.30630631,8,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7254.715277777777,7329.404529529529,7018.935748248248,1.0106411077734103,0.9894709331615709,4.018598709330847,267.3546406065672,0.3982395117354893,0.03808703194584217,0.03728921251168458
158,280.056,D4,7208,56.30630631,8,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7143.715277777777,7320.39552052052,6916.944757257257,1.0255431044981775,0.9750930951745063,4.018598709330847,267.3546406065672,0.3982395117354893,0.03864863006018215,0.03674737038778895
159,420.075,D4,7165,56.30630631,8,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7100.715277777777,7327.602727727728,6866.737550050049,1.033041520561434,0.9680153024793458,4.018598709330847,267.3546406065672,0.3982395117354893,0.03893121612704866,0.03648063722998503
161,140.031,D5,7160,56.30630631,8,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7095.715277777777,7321.296421421422,6868.043856356356,1.0328450354076977,0.9681994546309335,4.018598709330847,267.3546406065672,0.3982395117354893,0.03892381136746819,0.036487577173921475
162,280.056,D5,7084,56.30630631,8,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7019.715277777777,7321.296421421422,6792.043856356356,1.0444021196007751,0.957485609453045,4.018598709330847,267.3546406065672,0.3982395117354893,0.0393593528403421,0.03608381602712368
163,420.075,D5,6967,56.30630631,8,25 mM HEPES pH 7,TOXO,2,2,9/29/22,6902.715277777777,7321.296421421422,6675.043856356356,1.0627083735554856,0.9409919267449796,4.018598709330847,267.3546406065672,0.3982395117354893,0.04004924429623208,0.035462236388433
165,140.031,D6,7826,56.30630631,8,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7761.715277777777,7339.314439439439,7516.025838338338,0.943799975223113,1.0595465419074646,4.018598709330847,267.3546406065672,0.3982395117354893,0.03556805113086198,0.03993007688857353
166,280.056,D6,7615,56.30630631,8,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7550.715277777777,7338.413538538539,7305.9267392392385,0.9709411623170279,1.0299285258579693,4.018598709330847,267.3546406065672,0.3982395117354893,0.036590896169037976,0.0388138944086647
167,420.075,D6,7507,56.30630631,8,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7442.715277777777,7340.21534034034,7196.124937437437,0.9857562315373115,1.0144495850058943,4.018598709330847,267.3546406065672,0.3982395117354893,0.03714921817742857,0.03823055615343517
169,140.031,D7,7376,79391.89189,8,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7311.715277777777,7088.863988988989,7316.476288788788,0.9695411725545713,1.031415713233895,4.018598709330847,267.3546406065672,0.3982395117354893,0.03653813603385897,0.03886994044647294
