,index,time_s,well,rtdp_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_rtdp_fluor,expected_blanked_rtdp_fluor,estimated_true_rtdp_fluor,F0_F_ratio,F_F0_ratio,u_blanked_rtdp_fluor,u_expected_blanked_rtdp_fluor,u_estimated_true_rtdp_fluor,u_F0_F_ratio,u_F_F0_ratio
361,361,74.679,H7,2923,0.99009901,1,MM noC,PA14 dphz dside,2,1,12/3/21,2921.9861111111113,4180.822322322323,2909.3860110110113,1.4326810558815348,0.6979920589406381,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05299289905881547,0.025817764932011857
362,362,149.361,H7,2936,0.99009901,1,MM noC,PA14 dphz dside,2,1,12/3/21,2934.9861111111113,4181.723223223224,2921.4851101101103,1.4267477208073545,0.7008947590497145,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05277343316369689,0.025925131809963416
363,363,224.037,H7,2923,0.99009901,1,MM noC,PA14 dphz dside,2,1,12/3/21,2921.9861111111113,4181.723223223224,2908.4851101101103,1.4331248276751263,0.6977759234150182,0.11785113019775789,154.17683485385902,0.011678940830408439,0.053009313566457286,0.02580977037669177
365,365,74.679,H8,2842,0.495049505,2,MM noC,PA14 dphz dside,2,1,12/3/21,2840.9861111111113,4174.516016016017,2834.6923173173177,1.4704319748419554,0.6800722625114852,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05438925357480205,0.02515493635052524
366,366,149.361,H8,2833,0.495049505,2,MM noC,PA14 dphz dside,2,1,12/3/21,2831.9861111111113,4174.516016016017,2825.6923173173177,1.4751153891303668,0.6779130686105416,0.11785113019775789,154.17683485385902,0.011678940830408439,0.054562486621187005,0.02507507074290413
367,367,224.037,H8,2824,0.495049505,2,MM noC,PA14 dphz dside,2,1,12/3/21,2822.9861111111113,4174.516016016017,2816.6923173173177,1.479828732657649,0.6757538747095979,0.11785113019775789,154.17683485385902,0.011678940830408439,0.054736826708931895,0.024995205135286202
369,369,74.679,H9,2820,0.247524752,4,MM noC,PA14 dphz dside,2,1,12/3/21,2818.9861111111113,4170.912412412413,2816.295920920921,1.4800370199944135,0.6756587750783251,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05474453097074938,0.024991687530946743
370,370,149.361,H9,2831,0.247524752,4,MM noC,PA14 dphz dside,2,1,12/3/21,2829.9861111111113,4171.813313313313,2826.39502002002,1.474748643660113,0.6780816543205251,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05454892121117819,0.02508130649605161
371,371,224.037,H9,2865,0.247524752,4,MM noC,PA14 dphz dside,2,1,12/3/21,2863.9861111111113,4171.813313313313,2860.39502002002,1.4572190879401856,0.6862386090574233,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0539005270799712,0.025383021013748678
373,373,74.679,H10,3110,0.123762376,8,MM noC,PA14 dphz dside,2,1,12/3/21,3108.9861111111113,4170.011511511512,3107.196821821822,1.34147350851701,0.7454489363010182,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04961925746381134,0.027573129444304265
374,374,149.361,H10,3102,0.123762376,8,MM noC,PA14 dphz dside,2,1,12/3/21,3100.9861111111113,4170.912412412413,3098.295920920921,1.3453273440011766,0.7433135173078927,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04976180553194765,0.027494143237685512
375,375,224.037,H10,3114,0.123762376,8,MM noC,PA14 dphz dside,2,1,12/3/21,3112.9861111111113,4170.011511511512,3111.196821821822,1.3397488043785795,0.7464085780347709,0.11785113019775789,154.17683485385902,0.011678940830408439,0.049555463032514464,0.027608625269951514
377,377,74.679,H11,3073,0.061881188,16,MM noC,PA14 dphz dside,2,1,12/3/21,3071.9861111111113,4169.110610610611,3071.097722722723,1.357241806856875,0.7367883857894254,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05020250510779881,0.027252787612414762
378,378,149.361,H11,3066,0.061881188,16,MM noC,PA14 dphz dside,2,1,12/3/21,3064.9861111111113,4170.011511511512,3063.196821821822,1.360742539469988,0.7348928772297382,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0503319923869762,0.027182675362216108
379,379,224.037,H11,3058,0.061881188,16,MM noC,PA14 dphz dside,2,1,12/3/21,3056.9861111111113,4169.110610610611,3056.097722722723,1.3639034482538377,0.7331897292878526,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05044891005062392,0.027119678266258173
381,381,74.679,H12,3332,0.030940594,32,MM noC,PA14 dphz dside,2,1,12/3/21,3330.9861111111113,4169.110610610611,3330.097722722723,1.2516816529979307,0.7989251880499149,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04629798036787342,0.02955114232372286
382,382,149.361,H12,3308,0.030940594,32,MM noC,PA14 dphz dside,2,1,12/3/21,3306.9861111111113,4169.110610610611,3306.097722722723,1.2607680025832693,0.7931673376473984,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0466340719272034,0.029338167369705466
383,383,224.037,H12,3310,0.030940594,32,MM noC,PA14 dphz dside,2,1,12/3/21,3308.9861111111113,4169.110610610611,3308.097722722723,1.2600057711691708,0.7936471585142748,0.11785113019775789,154.17683485385902,0.011678940830408439,0.046605878036780006,0.029355915282539714
385,1,74.679,A1,3851,0.99009901,1,MM noC,EC WT,1,2,12/3/21,3849.9861111111113,4203.344844844845,3814.8634884884887,1.0926268357439286,0.9152255530307724,0.11785113019775789,154.17683485385902,0.011678940830408439,0.040414761705107945,0.03385293260436912
386,2,149.363,A1,3698,0.99009901,1,MM noC,EC WT,1,2,12/3/21,3696.9861111111113,4202.443943943945,3662.7643893893896,1.1379990026923616,0.8787353922403504,0.11785113019775789,154.17683485385902,0.011678940830408439,0.042093015678589744,0.03250321182654323
387,3,224.042,A1,3711,0.99009901,1,MM noC,EC WT,1,2,12/3/21,3709.9861111111113,4202.443943943945,3675.7643893893896,1.1339742651227542,0.8818542278750467,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04194414617829041,0.032618573260064516
389,5,74.679,A2,3684,0.495049505,2,MM noC,EC WT,1,2,12/3/21,3682.9861111111113,4185.3268268268275,3665.881506506507,1.1370313565302426,0.8794832211589956,0.11785113019775789,154.17683485385902,0.011678940830408439,0.042057223779581626,0.03253087298801098
390,6,149.363,A2,3641,0.495049505,2,MM noC,EC WT,1,2,12/3/21,3639.9861111111113,4185.3268268268275,3622.881506506507,1.1505267877893086,0.8691670725211537,0.11785113019775789,154.17683485385902,0.011678940830408439,0.042556401197592644,0.03214929286176768
391,7,224.042,A2,3606,0.495049505,2,MM noC,EC WT,1,2,12/3/21,3604.9861111111113,4185.3268268268275,3587.881506506507,1.161750245838188,0.8607702073508172,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04297154145534479,0.03183870438694382
393,9,74.679,A3,3634,0.247524752,4,MM noC,EC WT,1,2,12/3/21,3632.9861111111113,4176.317817817819,3624.8905155155157,1.14988913579075,0.8696490547432862,0.11785113019775789,154.17683485385902,0.011678940830408439,0.042532815328259525,0.032167120720168814
394,10,149.363,A3,3574,0.247524752,4,MM noC,EC WT,1,2,12/3/21,3572.9861111111113,4176.317817817819,3564.8905155155157,1.1692427029892838,0.8552544287369952,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04324867712778534,0.03163468333476852
395,11,224.042,A3,3534,0.247524752,4,MM noC,EC WT,1,2,12/3/21,3532.9861111111113,4175.416916916917,3525.7914164164167,1.1822089652877898,0.8458741469250879,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04372828131495807,0.03128771963320895
397,13,74.679,A4,3606,0.123762376,8,MM noC,EC WT,1,2,12/3/21,3604.9861111111113,4171.813313313313,3601.39502002002,1.157391010719799,0.864012240235117,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04281029935127203,0.0319586227169889
398,14,149.363,A4,3604,0.123762376,8,MM noC,EC WT,1,2,12/3/21,3602.9861111111113,4172.714214214215,3598.494119119119,1.1583240333994398,0.8633162838426206,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04284481057535652,0.03193288024880559
399,15,224.042,A4,3604,0.123762376,8,MM noC,EC WT,1,2,12/3/21,3602.9861111111113,4172.714214214215,3598.494119119119,1.1583240333994398,0.8633162838426206,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04284481057535652,0.03193288024880559
401,17,74.679,A5,3977,0.061881188,16,MM noC,EC WT,1,2,12/3/21,3975.9861111111113,4170.011511511512,3974.196821821822,1.0488212861866908,0.9534512820919229,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03879445475289963,0.035266849661959705
402,18,149.363,A5,3984,0.061881188,16,MM noC,EC WT,1,2,12/3/21,3982.9861111111113,4170.011511511512,3981.196821821822,1.0469771801723724,0.9551306551259902,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03872624381103124,0.035328967356966993
403,19,224.042,A5,3999,0.061881188,16,MM noC,EC WT,1,2,12/3/21,3997.9861111111113,4170.011511511512,3996.196821821822,1.0430472792183385,0.9587293116275629,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03858088218679226,0.035462076703413475
405,21,74.679,A6,3987,0.030940594,32,MM noC,EC WT,1,2,12/3/21,3985.9861111111113,4170.011511511512,3984.196821821822,1.046188832688304,0.9558503864263047,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03869708392326498,0.03535558922625604
406,22,149.363,A6,4053,0.030940594,32,MM noC,EC WT,1,2,12/3/21,4051.9861111111113,4169.110610610611,4051.097722722723,1.0289117931770801,0.9719006105588448,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03805803002485078,0.03594926490598929
407,23,224.042,A6,4113,0.030940594,32,MM noC,EC WT,1,2,12/3/21,4111.986111111111,4169.110610610611,4111.097722722723,1.01389519377848,0.9862952365651358,0.11785113019775789,154.17683485385902,0.011678940830408439,0.037502586693392334,0.03648170229184985
409,25,74.679,A7,3081,0.99009901,1,MM noC,BG dtox,1,2,12/3/21,3079.9861111111113,4178.11961961962,3070.088713713714,1.357687875142917,0.736546314000731,0.11785113019775789,154.17683485385902,0.011678940830408439,0.050219004559504565,0.027243833710450856
410,26,149.363,A7,3128,0.99009901,1,MM noC,BG dtox,1,2,12/3/21,3126.9861111111113,4178.11961961962,3117.088713713714,1.3372164237366808,0.7478221043723255,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04946179375946673,0.02766090966178412
411,27,224.042,A7,3133,0.99009901,1,MM noC,BG dtox,1,2,12/3/21,3131.9861111111113,4178.11961961962,3122.088713713714,1.3350748823739018,0.7490216565395165,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04938258109320184,0.027705279443844703
413,29,74.679,A8,3322,0.495049505,2,MM noC,BG dtox,1,2,12/3/21,3320.9861111111113,4173.615115115115,3315.593218218218,1.257157301239204,0.795445406087433,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04650051705638578,0.029422429982892358
414,30,149.363,A8,3381,0.495049505,2,MM noC,BG dtox,1,2,12/3/21,3379.9861111111113,4173.615115115115,3374.593218218218,1.2351776799999141,0.8096001216602858,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04568752113268537,0.0299459934115564
415,31,224.042,A8,3374,0.495049505,2,MM noC,BG dtox,1,2,12/3/21,3372.9861111111113,4173.615115115115,3367.593218218218,1.2377451646097608,0.8079207486262185,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04578248885295727,0.029883875716625888
417,33,74.679,A9,3535,0.247524752,4,MM noC,BG dtox,1,2,12/3/21,3533.9861111111113,4170.912412412413,3531.295920920921,1.180366164593535,0.847194734986626,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043660118654906765,0.031336566366306856
418,34,149.363,A9,3512,0.247524752,4,MM noC,BG dtox,1,2,12/3/21,3510.9861111111113,4170.912412412413,3508.295920920921,1.1881045146066447,0.8416767950175478,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04394634956581194,0.031132465368603975
419,35,224.042,A9,3485,0.247524752,4,MM noC,BG dtox,1,2,12/3/21,3483.9861111111113,4170.912412412413,3481.295920920921,1.1973191354326427,0.8351992133147168,0.11785113019775789,154.17683485385902,0.011678940830408439,0.044287185701249135,0.030892868545227485
421,37,74.679,A10,3774,0.123762376,8,MM noC,BG dtox,1,2,12/3/21,3772.9861111111113,4170.011511511512,3771.196821821822,1.1052783556941486,0.9047494641039717,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04088272400553153,0.033465436507064544
422,38,149.363,A10,3847,0.123762376,8,MM noC,BG dtox,1,2,12/3/21,3845.9861111111113,4170.011511511512,3844.196821821822,1.084289492817082,0.9222629257449592,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04010637487174344,0.0341132353262397
423,39,224.042,A10,3850,0.123762376,8,MM noC,BG dtox,1,2,12/3/21,3848.9861111111113,4170.011511511512,3847.196821821822,1.0834439762945065,0.9229826570452736,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04007510037995152,0.03413985719552268
425,41,74.679,A11,3383,0.061881188,16,MM noC,BG dtox,1,2,12/3/21,3381.9861111111113,4169.110610610611,3381.097722722723,1.2328014639179508,0.8111606201552621,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04559962817188623,0.030003714101055273
426,42,149.363,A11,3433,0.061881188,16,MM noC,BG dtox,1,2,12/3/21,3431.9861111111113,4168.20970970971,3431.9986236236236,1.2145174515895547,0.8233722773527912,0.11785113019775789,154.17683485385902,0.011678940830408439,0.044923327733269555,0.030455406477360555
427,43,224.042,A11,3428,0.061881188,16,MM noC,BG dtox,1,2,12/3/21,3426.9861111111113,4169.110610610611,3426.097722722723,1.2166092620702402,0.8219565896599804,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04500070092247665,0.030403042139927523
429,45,74.679,A12,4144,0.030940594,32,MM noC,BG dtox,1,2,12/3/21,4142.986111111111,4168.20970970971,4142.998623623624,1.0060882469172865,0.9939485955273394,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03721381848048798,0.036764789496573164
430,46,149.363,A12,4137,0.030940594,32,MM noC,BG dtox,1,2,12/3/21,4135.986111111111,4168.20970970971,4135.998623623624,1.0077910080565664,0.9922692224932721,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03727680127003544,0.03670267180155089
431,47,224.042,A12,4135,0.030940594,32,MM noC,BG dtox,1,2,12/3/21,4133.986111111111,4168.20970970971,4133.998623623624,1.0082785703901858,0.9917894016263957,0.11785113019775789,154.17683485385902,0.011678940830408439,0.037294835529299304,0.03668492388868749
433,49,74.679,B1,3925,0.99009901,1,MM noC,EC WT,1,2,12/3/21,3923.9861111111113,4204.245745745746,3887.9625875875877,1.0720839329908602,0.9327627895795779,0.11785113019775789,154.17683485385902,0.011678940830408439,0.039654908022346065,0.034501610824681984
434,50,149.363,B1,3838,0.99009901,1,MM noC,EC WT,1,2,12/3/21,3836.9861111111113,4204.245745745746,3800.9625875875877,1.096622796507905,0.911890581870456,0.11785113019775789,154.17683485385902,0.011678940830408439,0.040562566790877684,0.033729576615477604
435,51,224.042,B1,3823,0.99009901,1,MM noC,EC WT,1,2,12/3/21,3821.9861111111113,4203.344844844845,3786.8634884884887,1.1007056987644284,0.9085080608945032,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04071358772273998,0.033604461824414525
437,53,74.679,B2,3547,0.495049505,2,MM noC,EC WT,1,2,12/3/21,3545.9861111111113,4185.3268268268275,3528.881506506507,1.1811737556324595,0.8466154917779645,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04368999033534282,0.03131514095800851
438,54,149.363,B2,3533,0.495049505,2,MM noC,EC WT,1,2,12/3/21,3531.9861111111113,4185.3268268268275,3514.881506506507,1.1858784469707717,0.8432567457098299,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043864010389358464,0.031190905568101817
439,55,224.042,B2,3542,0.495049505,2,MM noC,EC WT,1,2,12/3/21,3540.9861111111113,4185.3268268268275,3523.881506506507,1.1828497111852379,0.8454159396107735,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043751981623365965,0.031270771175898535
441,57,74.679,B3,3843,0.247524752,4,MM noC,EC WT,1,2,12/3/21,3841.9861111111113,4177.218718718719,3832.9896146146148,1.087459826744486,0.9195741998062464,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04022364115779059,0.03401378305780843
442,58,149.363,B3,3831,0.247524752,4,MM noC,EC WT,1,2,12/3/21,3829.9861111111113,4177.218718718719,3820.9896146146148,1.0908750461606869,0.9166952746049882,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04034996542083964,0.03390729558068003
443,59,224.042,B3,3834,0.247524752,4,MM noC,EC WT,1,2,12/3/21,3832.9861111111113,4178.11961961962,3823.088713713714,1.0902760920170353,0.9171988703796828,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04032781093189525,0.033925922894622
445,61,74.679,B4,3496,0.123762376,8,MM noC,EC WT,1,2,12/3/21,3494.9861111111113,4172.714214214215,3490.494119119119,1.194163943549098,0.8374059570312968,0.11785113019775789,154.17683485385902,0.011678940830408439,0.044170479498300136,0.030974492955191547
446,62,149.363,B4,3533,0.123762376,8,MM noC,EC WT,1,2,12/3/21,3531.9861111111113,4172.714214214215,3527.494119119119,1.1816383192902686,0.8462826430685096,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04370717390531771,0.031302829342792354
447,63,224.042,B4,3565,0.123762376,8,MM noC,EC WT,1,2,12/3/21,3563.9861111111113,4172.714214214215,3559.494119119119,1.1710153417120261,0.8539597769385314,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04331424459311214,0.03158679594830723
449,65,74.679,B5,4105,0.061881188,16,MM noC,EC WT,1,2,12/3/21,4103.986111111111,4170.912412412413,4101.295920920921,1.0163183302526178,0.9839436820463904,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03759221517450839,0.03639472152971208
450,66,149.363,B5,4115,0.061881188,16,MM noC,EC WT,1,2,12/3/21,4113.986111111111,4170.912412412413,4111.295920920921,1.0138463157107285,0.9863427863807721,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03750077876097949,0.036483461094025435
451,67,224.042,B5,4097,0.061881188,16,MM noC,EC WT,1,2,12/3/21,4095.9861111111113,4170.912412412413,4093.295920920921,1.0183046383034149,0.9820243985788849,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03766568597383337,0.036323729878262316
453,69,74.679,B6,4003,0.030940594,32,MM noC,EC WT,1,2,12/3/21,4001.9861111111113,4169.110610610611,4001.097722722723,1.041769661998101,0.9599050888869357,0.11785113019775789,154.17683485385902,0.011678940830408439,0.038533624885284425,0.03550556708447535
454,70,149.363,B6,4095,0.030940594,32,MM noC,EC WT,1,2,12/3/21,4093.9861111111113,4169.110610610611,4093.097722722723,1.0183539472029821,0.9819768487632485,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0376675098421219,0.03632197107608677
455,71,224.042,B6,4124,0.030940594,32,MM noC,EC WT,1,2,12/3/21,4122.986111111111,4170.011511511512,4121.196821821822,1.0114106174573854,0.9887181158073357,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03741068563695418,0.03657132125725225
457,73,74.679,B7,3260,0.99009901,1,MM noC,BG dtox,1,2,12/3/21,3258.9861111111113,4179.020520520521,3248.187812812813,1.2832454471321637,0.7792741460605457,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04746548165008898,0.028824277353088533
458,74,149.363,B7,3295,0.99009901,1,MM noC,BG dtox,1,2,12/3/21,3293.9861111111113,4178.11961961962,3284.088713713714,1.2692173036667798,0.7878871467565022,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04694659993972099,0.029142860382981927
459,75,224.042,B7,3307,0.99009901,1,MM noC,BG dtox,1,2,12/3/21,3305.9861111111113,4179.020520520521,3295.187812812813,1.2649422306111824,0.7905499364321403,0.11785113019775789,154.17683485385902,0.011678940830408439,0.046788470874099035,0.029241353304651895
461,77,74.679,B8,3355,0.495049505,2,MM noC,BG dtox,1,2,12/3/21,3353.9861111111113,4174.516016016017,3347.6923173173177,1.2451031418450185,0.8031463148652731,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04605465029892624,0.029707275989345746
462,78,149.363,B8,3423,0.495049505,2,MM noC,BG dtox,1,2,12/3/21,3421.9861111111113,4173.615115115115,3416.593218218218,1.2199937060098671,0.8196763598646895,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04512588684334973,0.030318699581162945
463,79,224.042,B8,3442,0.495049505,2,MM noC,BG dtox,1,2,12/3/21,3440.9861111111113,4173.615115115115,3435.593218218218,1.213246725520073,0.824234658100015,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04487632532578152,0.03048730475314075
465,81,74.679,B9,3567,0.247524752,4,MM noC,BG dtox,1,2,12/3/21,3565.9861111111113,4170.912412412413,3563.295920920921,1.1697659455532843,0.8548718688566479,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043268031149691785,0.03162053297182414
466,82,149.363,B9,3606,0.247524752,4,MM noC,BG dtox,1,2,12/3/21,3604.9861111111113,4170.912412412413,3602.295920920921,1.157101557929928,0.864228375760737,0.11785113019775789,154.17683485385902,0.011678940830408439,0.042799592891170905,0.03196661727232536
467,83,224.042,B9,3580,0.247524752,4,MM noC,BG dtox,1,2,12/3/21,3578.9861111111113,4170.912412412413,3576.295920920921,1.165513792591547,0.8579907044913442,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04311074986710888,0.031735894405321284
469,85,74.679,B10,3591,0.123762376,8,MM noC,BG dtox,1,2,12/3/21,3589.9861111111113,4169.110610610611,3589.097722722723,1.161356570436363,0.8610619903104042,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0429569799443479,0.03184949703664774
470,86,149.363,B10,3693,0.123762376,8,MM noC,BG dtox,1,2,12/3/21,3691.9861111111113,4169.110610610611,3691.097722722723,1.1292635783014573,0.8855328545210989,0.11785113019775789,154.17683485385902,0.011678940830408439,0.041769904359795454,0.032754640591914
471,87,224.042,B10,3732,0.123762376,8,MM noC,BG dtox,1,2,12/3/21,3730.9861111111113,4170.011511511512,3729.196821821822,1.1177265296997447,0.8946732258995681,0.11785113019775789,154.17683485385902,0.011678940830408439,0.041343164819603144,0.03309273033716767
473,89,74.679,B11,3692,0.061881188,16,MM noC,BG dtox,1,2,12/3/21,3690.9861111111113,4168.20970970971,3690.9986236236236,1.1292938977392755,0.8855090796132806,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04177102583404779,0.032753761190826826
474,90,149.363,B11,3779,0.061881188,16,MM noC,BG dtox,1,2,12/3/21,3777.9861111111113,4169.110610610611,3777.097722722723,1.1035515965463443,0.9061651517967827,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04081885356258499,0.03351780084453632
475,91,224.042,B11,3804,0.061881188,16,MM noC,BG dtox,1,2,12/3/21,3802.9861111111113,4169.110610610611,3802.097722722723,1.0962953943322935,0.9121629126327372,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0405504566352712,0.033739649755205506
477,93,74.679,B12,3830,0.030940594,32,MM noC,BG dtox,1,2,12/3/21,3828.9861111111113,4168.20970970971,3828.9986236236236,1.0885932934281315,0.9186167194277499,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04026556652950167,0.03397836717765211
478,94,149.363,B12,3894,0.030940594,32,MM noC,BG dtox,1,2,12/3/21,3892.9861111111113,4168.20970970971,3892.9986236236236,1.0706970706150467,0.9339709871677936,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03960360989295323,0.034546300389037346
479,95,224.042,B12,3939,0.030940594,32,MM noC,BG dtox,1,2,12/3/21,3937.9861111111113,4168.20970970971,3937.9986236236236,1.058462082037691,0.9447669566725119,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03915105451469206,0.034945628428329545
