name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
MM4,H4,2,5/27/22,6407.0,0.112612613,8.0,2.0,6325.09375,6166.452421171171,6329.964245495496,0.9749380371395114,1.0257062109649766,106.80347578107164,351.9109507108259,104.97671282357818,0.05777751365773338,0.06078617548529448
O2NS,A10,2,5/27/22,6194.75,1.0,1.0,1.0,6112.84375,6165.10106981982,6119.065596846847,1.0085400816501702,0.9915322337648723,79.64022709819028,351.90825998336516,75.28156013535677,0.058707087180303597,0.05771706087721626
O2NS,A11,2,5/27/22,5944.75,1.0,1.0,1.0,5862.84375,6163.299268018018,5870.867398648648,1.0511773640275333,0.951314244599551,90.45753574054142,351.9159477215282,85.47934315744945,0.06173403792066105,0.055869229742123196
O2NS,A12,2,5/27/22,6058.75,1.0,1.0,1.0,5976.84375,6162.848817567568,5985.3178490990995,1.0310768905273033,0.9698597739772731,89.7620879821653,351.91171948632154,87.20054099545041,0.06055590936195654,0.05696058277161067
O2NS,A9,2,5/27/22,6182.0,1.0,1.0,1.0,6100.09375,6164.425394144144,6106.991272522523,1.0105340979335593,0.9895757125315213,70.19721579653032,351.9177735346625,64.59106306397094,0.05847933792134065,0.057266481764662945
O2NS,B10,2,5/27/22,6071.5,1.0,1.0,1.0,5989.59375,6161.947916666667,5998.96875,1.0287306325219092,0.9720717633813657,75.50264303707954,351.91171948632154,69.84039910321441,0.05974241611794908,0.05645201372303966
O2NS,B11,2,5/27/22,6225.0,1.0,1.0,1.0,6143.09375,6162.8488175675675,6151.5678490990995,1.0032113874140982,0.9967988925819753,91.21211052039429,351.9147945715101,87.09726034997881,0.05881853604715853,0.058442569861798896
O2NS,B12,2,5/27/22,6199.5,1.0,1.0,1.0,6117.59375,6160.146114864865,6128.770551801801,1.0069430507318236,0.9931048228330516,70.5595429802706,351.9109507108259,66.70408203077514,0.05832885036841307,0.057527248009784315
O2NS,B9,2,5/27/22,6213.5,1.0,1.0,1.0,6131.59375,6162.8488175675675,6140.0678490990995,1.005090345633909,0.9949354347536801,54.625840395530545,351.90864437426205,48.82084573586966,0.057740348615049515,0.05715697011885138
O2NS,C10,2,5/27/22,6170.0,1.0,1.0,1.0,6088.09375,6162.398367117117,6097.01829954955,1.0121870418402068,0.9879596938743157,93.40047700940627,351.91056632244823,89.22180442651722,0.05946274961885085,0.058039470455539866
O2NS,C11,2,5/27/22,5931.75,1.0,1.0,1.0,5849.84375,6162.623592342343,5858.543074324324,1.0533886733227469,0.949317213413411,59.497051234364825,351.9108546137708,54.83487184823093,0.060738139447369714,0.05473740391209415
O2NS,C12,2,5/27/22,6306.75,1.0,1.0,1.0,6224.84375,6161.722691441441,6234.443975225226,0.9898754309430974,1.0102281244088023,103.85197368812003,351.91316093584936,99.93273978804189,0.058511394424703406,0.05971443920968444
O2NS,C9,2,5/27/22,6274.75,1.0,1.0,1.0,6192.84375,6161.272240990991,6202.894425675676,0.9949101972655984,1.005115841357733,70.37920459139883,351.91008583638575,66.4782304369092,0.05760093833533224,0.05819180038261957
O2NS,D10,2,5/27/22,5991.5,1.0,1.0,1.0,5909.59375,6162.173141891892,5918.743524774774,1.0426744951584135,0.9590720830359143,73.48457279536962,351.9108546137708,69.09199129205906,0.060558753174704286,0.0557031075594664
O2NS,D11,2,5/27/22,5925.0,1.0,1.0,1.0,5843.09375,6162.173141891892,5852.243524774774,1.054522575921714,0.9482964355940334,78.16850882709284,351.91239216350266,72.94007055394688,0.061419793538888455,0.055232740026395895
O2NS,D12,2,5/27/22,6922.0,1.0,1.0,1.0,6840.09375,6164.200168918919,6847.216497747748,0.9012892930574925,1.1095216682400009,98.60518464522035,351.90979754443333,95.50646469740698,0.05279736007772502,0.06499557409961237
O2NS,D9,2,5/27/22,6088.25,1.0,1.0,1.0,6006.34375,6324.56052927928,5853.106137387387,1.0543671636580505,0.948436213178882,75.54622716534548,351.94362218846817,69.28068028420651,0.061272670286575466,0.055116681722463964
O2NS,E10,1,5/27/22,6092.75,1.0,1.0,1.0,6010.84375,6169.605574324325,6012.561092342342,1.0264050247284016,0.9742742639676879,236.06051294583622,351.91056632244823,233.4012891277706,0.07069503917337133,0.06710446227114747
O2NS,E10,2,5/27/22,6358.25,1.0,1.0,1.0,6276.34375,6162.398367117117,6285.26829954955,0.9818710391581774,1.0184636883244522,99.45467529944469,351.9151789552693,97.2866565440671,0.057893988796815316,0.06005159843839761
O2NS,E11,1,5/27/22,5906.75,1.0,1.0,1.0,5824.84375,6166.227195945947,5829.939470720721,1.058556945172493,0.9446822908870991,240.02756599798693,351.9170047723921,241.1854287530831,0.07446502839203775,0.06645442546399824
O2NS,E11,2,5/27/22,6416.25,1.0,1.0,1.0,6334.34375,6163.974943693694,6341.691722972973,0.973135116976888,1.0276065292007646,86.84026968473762,351.91008583638575,81.7112262262176,0.05676856252828199,0.05994619296920297
