name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
PA14 dphz,E2,1,1/11/22,5154.0,0.45045045,2.0,1.0,5097.125,6248.803772522523,4678.769144144144,1.2461499460737322,0.8024716472931035,196.1764824863108,313.7270552141521,189.1074063229794,0.08383567091055882,0.053986881072767855
PA14 dphz,E3,1,1/11/22,4782.75,0.225225225,4.0,1.0,4725.875,6020.650619369369,4535.6722972972975,1.2854649839100802,0.7779286192286908,242.1090572738557,313.59994143698015,240.41430519221854,0.09706707004177655,0.058742363825801384
PA14 dphz,E4,1,1/11/22,5216.25,0.112612613,8.0,1.0,5159.375,5933.488457207208,5056.334459459459,1.1530977555804256,0.8672291617605637,279.81207195908314,313.6037157008417,278.00172828367374,0.08868583645881771,0.06669941315903513
PA14 dphz,E5,1,1/11/22,5184.25,0.056306306,16.0,1.0,5127.375,5886.19115990991,5071.631756756757,1.1496197272010071,0.8698528533732732,331.0439985067973,313.6114797579544,327.88960096817465,0.09667910822436185,0.0731516658602368
PA14 dphz,E6,1,1/11/22,5232.5,0.028153153,32.0,1.0,5175.625,5855.1100788288295,5150.962837837838,1.1319141877393253,0.8834591975538479,332.405694316501,313.5864615523621,330.5956138045948,0.0947814290347478,0.07397691993355347
PA14 dphz,F1,1,1/11/22,5400.75,0.900900901,1.0,1.0,5343.875,6631.46143018018,4542.861486486487,1.2834307041960942,0.7791616615767133,223.67862872292554,313.74139136446763,215.26947460860114,0.09199484915674398,0.05584941928778728
PA14 dphz,F2,1,1/11/22,5064.75,0.45045045,2.0,1.0,5007.875,6238.893862612613,4599.429054054054,1.2676460160914018,0.7888637579466793,168.30566126555294,313.64770948327464,162.09437412035612,0.08150889240751985,0.0507234751298516
PA14 dphz,F3,1,1/11/22,4843.5,0.225225225,4.0,1.0,4786.625,6023.353322072073,4593.719594594595,1.2692215527319786,0.7878845090894623,231.9084854291345,313.6094309282187,233.94080148075864,0.09400705446475369,0.05835600711198251
PA14 dphz,F4,1,1/11/22,5224.5,0.112612613,8.0,1.0,5167.625,5934.164132882883,5063.908783783784,1.1513730135379967,0.868528259948659,255.04028233601665,313.5809615929988,255.09751704834096,0.08484375788583069,0.06400115387249697
PA14 dphz,F5,1,1/11/22,5192.25,0.056306306,16.0,1.0,5135.375,5885.5154842342345,5080.3074324324325,1.1476565137466632,0.8713408480864883,302.5009018400361,313.5826870808306,302.1198681100134,0.09201984029570454,0.06986467181045573
PA14 dphz,F6,1,1/11/22,5240.25,0.028153153,32.0,1.0,5183.375,5858.7136824324325,5155.1092342342345,1.1310037579703682,0.8841703601361504,299.1868907790499,313.5838733482074,297.9768711680485,0.0892955582870899,0.06980744791771364
PA14 dphz,G1,1,1/11/22,5059.75,0.900900901,1.0,2.0,5002.875,6471.326295045045,4361.996621621622,1.33664659155539,0.7481409119790962,200.3782979284476,313.7486130868114,193.45702985674285,0.09317652834901309,0.05215228418228308
PA14 dphz,G2,1,1/11/22,5129.0,0.45045045,2.0,2.0,5072.125,6184.164132882883,4718.408783783783,1.2356809644608873,0.8092703770315731,225.98350739386956,313.5839811904737,225.09110012675336,0.0888329226630485,0.05817832829342525
PA14 dphz,G3,1,1/11/22,4785.5,0.225225225,4.0,2.0,4728.625,6013.668637387387,4545.404279279279,1.282712726620468,0.7795977846377775,249.46518584237043,313.6011276390885,249.7481205532467,0.09862192684235872,0.05993971532938635
PA14 dphz,G4,1,1/11/22,5232.75,0.112612613,8.0,2.0,5175.875,5930.335304054055,5075.987612612613,1.1486332043402552,0.8705999410615801,293.9820781624312,313.58904973515513,292.7950678039542,0.09058670341121898,0.068659671645195
PA14 dphz,G5,1,1/11/22,5113.5,0.056306306,16.0,2.0,5056.625,5883.7136824324325,5003.3592342342345,1.165306675717643,0.8581432002731467,326.4100881008965,313.5895889372149,324.195123875691,0.09812720628206786,0.07226183165980642
PA14 dphz,G6,1,1/11/22,5182.75,0.028153153,32.0,2.0,5125.875,5859.614583333334,5096.708333333334,1.1439634241054275,0.8741538225157802,294.7961933506522,313.59422603665803,291.8571579085521,0.0898688284376992,0.06867280740663752
PA14 dphz,H1,1,1/11/22,4742.25,0.900900901,1.0,2.0,4685.375,6454.209177927928,4061.613738738739,1.4355003433874556,0.6966212196370686,180.04479705720013,313.8218987766493,168.86195274134795,0.097581126781718,0.0473542788515322
PA14 dphz,H2,1,1/11/22,5005.75,0.45045045,2.0,2.0,4948.875,6174.028997747748,4605.293918918919,1.2660316625426917,0.7898696609148029,186.9620165007724,313.65978512843327,181.29732436729066,0.0843805006369297,0.05264449491891401
PA14 dphz,H3,1,1/11/22,4526.5,0.225225225,4.0,2.0,4469.625,5996.776745495496,4303.296171171171,1.3548795353027887,0.7380729975942251,266.53494882917016,313.5874321234128,268.0666339463262,0.11150300015021042,0.060741454437293056
PA14 dphz,H4,1,1/11/22,5219.0,0.112612613,8.0,2.0,5162.125,5941.146114864865,5051.426801801802,1.1542180349098585,0.8663874326639659,331.58188372411894,313.6019903287127,332.77301726209373,0.09815726637457695,0.07367951239665418
PA14 dphz,H5,1,1/11/22,4602.25,0.056306306,16.0,2.0,4545.375,5881.686655405406,4494.136261261261,1.2973456027411094,0.7708046320788694,325.8345115965594,313.5821478669031,325.38315360651137,0.1170088044651822,0.06951958544061995
PA14 dphz,H6,1,1/11/22,4838.75,0.028153153,32.0,2.0,4781.875,5865.695664414415,4746.627252252252,1.2283349011448386,0.8141102227641461,345.0711940272158,313.58872621347416,345.16666713921404,0.11109708335532453,0.07363241994878834
PA14 dphz dside,E10,1,1/11/22,5621.0,0.112612613,8.0,1.0,5564.125,5925.83079954955,5468.742117117117,1.0661405843982683,0.9379626051515539,298.2077781469967,313.58042237610425,297.9045631606508,0.081612477585576,0.07180052350435971
PA14 dphz dside,E11,1,1/11/22,5334.25,0.056306306,16.0,1.0,5277.375,5879.209177927928,5228.613738738739,1.115103965984128,0.8967773683034624,302.562603352378,313.5826870808306,302.4965097824033,0.08808253877158093,0.0708368275269773
PA14 dphz dside,E12,1,1/11/22,5462.25,0.028153153,32.0,1.0,5405.375,5862.542511261261,5373.280405405405,1.0850816404074801,0.9215896415171769,360.6006040122993,313.5874321234128,360.1930375359411,0.09325370502296298,0.07920293310832115
PA14 dphz dside,E7,1,1/11/22,4528.75,0.900900901,1.0,1.0,4471.875,6329.659628378378,3972.663288288288,1.467642106456711,0.6813650246205277,136.1303135995129,313.60339219429056,136.6588046705085,0.09369652720720165,0.04349939013505398
PA14 dphz dside,E8,1,1/11/22,5133.5,0.45045045,2.0,1.0,5076.625,6135.74070945946,4771.332207207207,1.2219748412947733,0.8183474538153548,184.96183105540575,313.58818700993095,185.49790554346538,0.08109221525281278,0.05430685283673349
